"weibo_url","logos","borrowed_binary","intrinsic_binary","positive_binary","negative_binary","patriotism_binary","pathos_other_binary","reciprocity_binary","storytelling_binary","gratitude_binary","repetition_binary"
"http://weibo.com/1965250291/BF6gyDLcU","0","0","0","0","1","0","0","1","0","1","1"
"http://weibo.com/1965571622/zAa2zB9rs","0","0","0","0","1","0","0","0","0","1","1"
"http://weibo.com/1965597715/CaLIonXmo","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/1965613240/B72I8F6dT","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1965622105/CimzHdIf7","1","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1965647082/zt1k4m58x","0","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1965665221/z947Vavfl","0","0","0","0","0","0","0","1","0","0","1"
"http://weibo.com/1965980377/Brm3na1ej","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1965996604/GdVIv1qIg","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1966125054/AmPR7C0BQ","0","0","0","1","0","0","0","0","0","0","0"
"http://weibo.com/1966312832/CcDG2pJZm","1","1","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1966602277/zqIA2dOkx","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1966646373/CaEw2Ed8X","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/1966687355/BretXxSW2","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/1967054085/CeBGjAVzs","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/1967100031/zt51s666O","0","0","0","1","0","0","0","0","0","0","0"
"http://weibo.com/1967162127/Cim5s0qwc","1","1","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1967183455/ymEbwvdIL","0","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1967223191/A5llwj01m","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/1967309844/zCrDy0YuB","0","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1967598231/Ew6mr76Q9","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1967687035/Gg3EehkMd","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1967734673/z98RHBnhn","1","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1967842653/CnMocmZqb","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/1967904721/CcUoaob2e","1","1","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1967963147/B79AtobDC","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1967974325/ym9a7mDc7","0","1","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1967974325/yx1Pb0XfQ","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1967974325/yyHww4xwu","0","0","0","0","0","0","0","0","1","0","1"
"http://weibo.com/1968004485/Alp59BaYC","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1968008047/ztdqJcE9s","0","0","0","1","0","0","0","0","0","0","1"
"http://weibo.com/1968333121/C7k4luQxk","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/1968385347/DyEaujy1d","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1968599950/Ce00b9nHS","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/1968677531/CojJOxQOW","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/1968750203/z97LCtGBR","1","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1968751497/znhQ6rPl9","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1968946483/C903LnoXo","1","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1968989901/BnwOCxBir","0","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1969038734/zxH3B8S2h","1","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1969042205/Cmmns7hxk","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1969131522/z4mKQ3vgf","1","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1969388712/yAD3wvNqd","1","0","0","0","0","1","0","0","0","0","1"
"http://weibo.com/1969418651/F3gNAoAAU","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1969424351/DyHhNqx0j","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/1969442121/yAJBo4pjr","1","0","0","0","1","1","0","0","0","0","1"
"http://weibo.com/1969662977/zqKI7aVIP","1","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1969737530/BbG1ymV4J","0","0","0","1","0","0","1","0","0","0","1"
"http://weibo.com/1969737530/BE8H0vrVs","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1969951183/ypyZgBfDY","0","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1970160693/A1jVjCTLc","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1970223170/A0t8av1Wz","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1970340874/EyuFA6URB","0","1","0","0","0","1","0","0","0","0","1"
"http://weibo.com/1970374451/z6bSikrVy","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1970488573/Bt9TCDqSJ","1","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1970515812/Amw7a3skg","0","0","0","1","0","0","0","0","0","0","1"
"http://weibo.com/1970662507/zmWTkvw0p","1","1","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1970735260/zmeYFFUSO","1","1","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1970768697/Ap3sAwQ0d","0","0","0","0","0","0","0","0","0","1","0"
"http://weibo.com/1970790545/CdY7SviEZ","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/1970802517/yBoKdvRPl","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1970809502/z39jUsTa4","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1970826153/AmE5rcxYC","0","0","0","1","0","0","0","0","0","0","0"
"http://weibo.com/1970848277/yBrewn41t","1","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1970848431/zbXaZaSGt","0","0","0","1","0","0","0","0","0","0","0"
"http://weibo.com/1970957727/CdTiabXtE","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/1971040242/yD3RuCTdn","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1971146185/yAuczuf8A","1","0","0","0","0","1","0","0","0","0","1"
"http://weibo.com/1971222575/zEMff7qQd","1","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1971237817/zuEIEdU6W","1","0","0","0","0","1","0","0","0","0","1"
"http://weibo.com/1971266025/yCrtfpaQi","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1971293395/Cl2auewDV","0","0","0","1","0","0","0","0","0","0","0"
"http://weibo.com/1971485620/ylPMUax63","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1971489044/yCDU30FU7","0","0","0","0","1","0","0","0","1","0","1"
"http://weibo.com/1971489044/yxqOcntCc","0","1","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1971489044/z5rzlflal","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1971537652/D1cPZuiP1","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1971537652/Dxai07csf","0","1","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1971537652/yxy1NvL1n","0","0","0","0","0","0","1","0","0","0","0"
"http://weibo.com/1971573200/BxJXcfuUD","1","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1971799904/Amxrw8lGc","0","0","0","1","0","0","0","0","0","0","1"
"http://weibo.com/1971852992/zBZIhBzkL","0","0","0","0","0","0","1","0","0","0","0"
"http://weibo.com/1971890324/ytO5zxdtk","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1971922815/z64m2mYQi","0","1","0","0","0","0","1","0","0","0","1"
"http://weibo.com/1972045415/Ce2gWuZGI","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/1972104860/AAMOYoJFV","0","1","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1972190874/Gg3zjDZm5","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1972259025/AqNexAKFg","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1972576862/zmCsX3DzU","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1972612492/BbJtKqoGp","0","0","0","1","0","0","1","0","0","0","1"
"http://weibo.com/1972782537/z97cNkuf9","0","1","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1972822103/CoFZxrpqk","1","1","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1972826685/zm4EgEKxo","1","0","0","0","0","1","0","0","0","0","1"
"http://weibo.com/1972970491/AAPQ37vL9","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1972994475/zmcblwyzA","1","0","0","0","0","1","0","0","0","0","1"
"http://weibo.com/1973056813/C8VREC6nC","1","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1973186607/CanHzo2J5","0","0","0","0","1","0","0","1","0","0","0"
"http://weibo.com/1973339877/CvypSx01S","1","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1973488401/Aw2xAwZ32","0","0","0","0","0","1","0","0","0","1","0"
"http://weibo.com/1973529823/z0KHI4cDm","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1973560483/CvJrWyYWG","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1973632934/ynZFEydC3","0","0","0","0","0","0","1","0","0","0","0"
"http://weibo.com/1973632934/zEy9yo80h","0","0","0","0","0","0","0","0","1","0","1"
"http://weibo.com/1973632934/zg4vx9jZo","0","1","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1973666713/A3odN3Pr9","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1973930733/Dsadsy5ed","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/1974034994/zrbtlufCQ","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1974045324/zr3cq2rWF","0","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1974088415/zmYSgrfJd","1","1","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1974119422/BnpWzDicy","0","1","0","0","0","0","0","0","1","0","1"
"http://weibo.com/1974147970/zAaSu724S","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1974257453/CmwpfaWj3","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/1974269415/zE1Yg2Whq","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1974275195/zsZDh5Iv1","0","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1974431723/CvGu03SmC","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/1974659047/C7UojA1GM","0","0","0","1","0","0","0","0","0","0","0"
"http://weibo.com/1974808274/Bhuf8mSnv","0","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1974808274/BsgbzxpCc","0","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1974835644/AqM828yQV","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1974901765/zmwRbgQjd","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1974907663/B8C9dg1E7","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1975001952/zwqUw058X","1","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1975014513/ChGUYi3Pn","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/1975029965/BEC47frT5","0","0","0","0","1","0","0","1","0","1","1"
"http://weibo.com/1975030861/AAPKFc2B9","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1975124943/z7VTAhJGh","0","0","0","1","0","0","0","0","0","0","0"
"http://weibo.com/1975145091/zftvCtnZf","0","0","0","1","0","0","0","0","0","0","0"
"http://weibo.com/1975149261/A1y3g4GJv","0","0","0","0","0","0","1","0","0","0","1"
"http://weibo.com/1975154821/F5V9TEapM","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1975223407/ClbZPtfVE","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1975279632/yCqFevcRW","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1975480307/zcVwW2Ewu","1","1","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1975487333/zAvF5uidn","0","1","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1975532237/B3MsHeknI","1","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1975650700/EB8YFC1OR","0","0","0","0","0","0","1","0","0","0","0"
"http://weibo.com/1975745335/zuh992nSz","1","0","0","0","0","1","0","0","0","0","1"
"http://weibo.com/1976120594/zt3Rtg7RG","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1976374374/zoBDOyIAC","0","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1976431785/yolmRuaYe","1","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1976442941/C2W4KbaBb","0","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1976448027/Ckw3po3jE","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1976670573/CwwRUsPo4","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1976709417/Cajf748c4","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/1976880263/BrAHcaKLE","0","0","0","1","0","0","0","0","0","0","0"
"http://weibo.com/1976959680/z8cNU8ou9","0","0","0","1","0","0","0","0","0","0","0"
"http://weibo.com/1977035673/zn9Xavi3s","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1977058075/zn9INzOD4","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1977112131/Ca6hGvCsK","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/1977127041/CmxlWcwoU","0","0","0","1","0","0","0","0","0","0","0"
"http://weibo.com/1977424193/C72cCCIyv","0","0","0","1","0","0","0","0","0","0","0"
"http://weibo.com/1977424473/Cj3g9aRz6","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/1977483361/AmCTjq0lt","0","0","0","1","0","0","0","0","0","0","0"
"http://weibo.com/1977492003/Aixii1a5x","1","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1977581633/Cw3iZe5aw","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1977651097/ChKxh3b6N","0","1","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1977827721/CFXaxcEKa","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1977890431/HhN6xkFjN","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1977890431/zoYpajHQl","0","0","0","0","1","0","0","0","1","0","1"
"http://weibo.com/1977983524/zsx74kjmA","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1978053330/zql5wnf7E","1","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1978204357/C8y2CDtRO","1","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1978207257/Araxftdt2","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1978284561/zn8vJ2tbc","0","0","0","0","0","0","1","0","0","0","1"
"http://weibo.com/1978453565/B8gS93Waz","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1978512283/A20A8ute1","0","0","0","0","0","0","0","0","1","0","1"
"http://weibo.com/1978777887/zfv1l2BuW","0","0","0","0","0","0","0","0","1","0","1"
"http://weibo.com/1978878235/zt0PUt5yr","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1978914983/yBrYHqvWN","0","0","0","1","0","1","0","0","0","0","0"
"http://weibo.com/1979016420/CdZQU6Vux","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/1979254333/Cm6vvuB24","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/1979415922/zg4r5rvSF","0","1","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1979466167/Bszzb065V","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1979616763/ApqFStbfB","0","0","0","0","0","0","0","0","0","1","1"
"http://weibo.com/1979794115/Bt4eCxNci","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1980013100/CdSq8vQV4","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/1980088975/ChKnS3M55","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/1980104861/CvCpiqTwD","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1980106545/A1lxAswA0","1","1","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1980108254/yCqSkeOCR","0","0","0","0","0","1","0","0","0","0","0"
"http://weibo.com/1980113691/C7Ob73bYV","0","0","0","1","0","0","0","0","0","0","0"
"http://weibo.com/1980156990/BmCr0fjmV","1","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1980233563/zm5Zy7KC0","1","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1980233563/zmYJiA8YP","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1980290077/Ax9j6gaiW","0","0","0","0","1","0","0","0","1","0","1"
"http://weibo.com/1980380257/ztbXyrLZP","0","0","0","1","0","0","0","0","0","0","1"
"http://weibo.com/1980478341/z9gsf0b2M","0","0","0","0","1","0","0","0","1","0","1"
"http://weibo.com/1980495027/yCTAvxzkE","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1980496700/z3PY9iGNL","0","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1980498960/CisdW1sz1","1","1","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1980547921/xzAPSbhjj","0","0","0","0","1","0","0","0","1","0","1"
"http://weibo.com/1980729423/A2pbd1agp","0","0","0","0","0","0","0","0","1","0","1"
"http://weibo.com/1980794050/C3XHN6JdW","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/1980799521/yAX4Q3wyY","0","0","0","0","0","0","0","1","0","0","1"
"http://weibo.com/1980830180/BFS7SjCjX","1","1","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1980955477/F4NkgAuTz","0","0","0","0","0","0","1","0","0","0","0"
"http://weibo.com/1981065901/Eyo5Lslnl","0","0","0","0","1","1","0","0","1","0","1"
"http://weibo.com/1981286282/AqV4Ln3mD","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1981290931/Ce7clkaIw","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/1981364365/zt1RcjXoJ","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1981410234/yENu024Be","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1981653361/B5i3EDeWm","0","0","0","0","0","0","0","0","1","0","1"
"http://weibo.com/1981767361/zneF8oEyw","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1982922625/zA8CicEjo","0","0","0","0","1","0","0","0","0","1","1"
"http://weibo.com/1983027013/CeAypBHf6","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/1983525207/D1bxYtuwb","0","0","0","1","0","0","0","1","0","0","1"
"http://weibo.com/1983605960/C9TDjjeFS","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1983693223/Bvak24ZzM","0","0","0","1","0","0","0","0","0","0","1"
"http://weibo.com/1984068534/ywazeiXPL","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1984160033/Gzwqn0RaR","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1984251713/BrfGSDut8","0","0","0","1","0","0","0","0","0","0","1"
"http://weibo.com/1984317817/Bp6jw4eAi","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1984326314/Bd70zu9sm","0","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1984400091/yCqx1n6l1","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1984533725/BsSQoboJ5","1","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1984601793/Cehs1sGaM","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/1984679487/A5JO4cPJp","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1984788621/zt24X7y32","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1984875203/yBnBYyrSd","1","1","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1984908021/A39Gbzeu2","0","0","0","0","0","0","0","0","1","0","1"
"http://weibo.com/1984933661/zAc1YeIsn","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1985012127/CnfEPAVHU","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/1985126092/CvKRjdRjz","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1985170065/B9jBvCLSr","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/1985214274/y7ktRc7kf","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1985271831/yFa9G8Unz","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1985319277/C3RMLv3pr","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1985330224/B8GwH23os","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1985362071/zeaQRlFbE","0","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1985376041/A00gFxUw0","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/1985543850/yBq8cx6rd","1","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1985589377/CaS88lQjN","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/1985636721/BxjyTcW0b","0","0","0","0","1","0","0","1","0","0","0"
"http://weibo.com/1985646083/BBKBT8X5u","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/1985679573/zt8pmswaP","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1985703635/yxhJjj5Cu","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1985712317/zE1zZpKz4","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1985852821/B7cvL1HIw","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1986392327/zdY35aVz2","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1986534745/z0DTqzUoV","0","1","0","0","0","0","1","0","0","0","1"
"http://weibo.com/1986549711/zkOzNxcS4","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1986760005/C35eqdXHa","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/1986774290/yw7rNbbIj","1","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1986798272/Co4cRz51a","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/1986926747/z9e1EjXOh","0","0","0","0","0","0","1","0","0","0","1"
"http://weibo.com/1986955841/znfdQ9uYm","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1986988597/C0uVA30OU","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1987059733/C97KRBxbq","0","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1987124617/CvFA6dbm3","0","0","0","0","0","0","1","0","0","0","0"
"http://weibo.com/1987445455/ywkcZcyKS","1","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1987681785/HiWKo5iUK","1","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1987810155/yCrM3Eo1A","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1987834517/Ca4mq7H9l","0","0","0","0","1","0","0","0","0","1","0"
"http://weibo.com/1987918955/Hl5j21DIj","1","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1987997281/zta6OweAT","0","0","0","1","0","0","0","0","0","0","0"
"http://weibo.com/1988162411/zjJLv5VAB","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1988281703/zAaeybATN","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1988415777/CcDFtxpJu","1","1","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1988602894/z2LFh0yuA","1","0","0","0","0","0","0","0","0","1","1"
"http://weibo.com/1988664267/ABz0bsNVT","0","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1988718863/zcWNf083m","1","1","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1988800805/BngkWw1Yf","0","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1988873342/CvGOlujS4","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1988988377/CjrDrFiWD","1","1","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1989124613/CvKkbyHGQ","0","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1989170453/HhHHzxvXv","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1989466515/AA8TZ7xTa","0","0","0","0","0","0","0","0","1","0","0"
"http://weibo.com/1989608855/DaH05wfQk","0","0","0","0","1","0","0","1","0","1","0"
"http://weibo.com/1989630473/BdIeJ6Q4U","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1989742287/ywWe8b3Zr","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1989754355/zEt7JgrTU","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1989783594/C3XBt0iRi","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1989814914/z7Mms5TEo","1","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1989952220/ylLS9f49t","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1990035117/zf1Xi2Wvx","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1990044351/FlNQtw7g0","0","1","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1990279093/yzzn3l34s","0","0","0","1","0","0","0","0","1","0","1"
"http://weibo.com/1990441635/zacazgB3x","1","1","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1990449180/A31vzpGdr","0","0","0","0","0","0","1","0","0","0","1"
"http://weibo.com/1990454417/Ce72t4LPF","0","0","0","0","1","0","0","1","0","0","1"
"http://weibo.com/1990708331/Coy8giDD9","0","1","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1990830764/zFbG4lduO","0","1","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1990870554/CcrEBEygp","1","1","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1990890620/zt0KC9h55","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1991070727/BESHjCag6","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1991120843/zmPqi1RsC","1","1","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1991372761/B7bM3eAah","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1991394641/ztjE18dBb","0","0","1","0","1","0","0","0","1","0","1"
"http://weibo.com/1991473651/ztnM8f55n","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1991528411/zt0Mj4YLA","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1991558311/Am4Pqryjm","0","0","0","1","0","0","0","0","0","0","0"
"http://weibo.com/1991558311/z94JekHCO","0","0","0","0","0","0","0","0","0","0","1"
"http://weibo.com/1991558311/zkbgvCs1M","0","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1991811701/CdY6rfBKl","0","0","0","0","1","0","0","1","0","0","0"
"http://weibo.com/1991888011/zqDP3AOeF","0","0","0","0","1","0","0","0","0","0","0"
"http://weibo.com/1991931727/zqrsrFvv1","1","0","0","0","1","0","0","0","0","0","1"
"http://weibo.com/1992153311/zn4rDgAUq","0","0","0","0","0","0","1","0","0","0","1"
"http://weibo.com/1992294811/E0o8YhxNG","0","0","0","0","0","0","0","0","0","0","0"
"http://weibo.com/1992511290/CdZTo52m9","0","0","0","0","1","0","0","1","0","1","0"
